ticker,name,marketCap,ipoyear,sector,industry,link,exchange,Country,spy,qqq,dow
HBAN,Huntington Bancshares Incorporated,13904264519,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hban,nasdaq,USA,TRUE,,
LBRDA,Liberty Broadband Corporation,15556256445,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda,nasdaq,USA,,,
YUMC,"Yum China Holdings, Inc.",15542500970,2016,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/yumc,NYSE,USA,,,
CMA,Comerica Incorporated,12574860069,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cma,NYSE,USA,TRUE,,
CBG,"CBRE Group, Inc.",12325663037,2004,Finance,Real Estate,http://www.nasdaq.com/symbol/cbg,NYSE,USA,TRUE,,
CINF,Cincinnati Financial Corporation,11850958914,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cinf,nasdaq,USA,TRUE,,
IBKR,"Interactive Brokers Group, Inc.",15189941966,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ibkr,nasdaq,USA,,,
FNF,"Fidelity National Financial, Inc.",15146323503,2014,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/fnf,NYSE,USA,,,
NDAQ,"Nasdaq, Inc.",11612047074,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq,nasdaq,USA,TRUE,,
XL,XL Group Ltd.,11400000000,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/xl,NYSE,USA,TRUE,,
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,15025529160,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcit,nasdaq,USA,,,
RJF,"Raymond James Financial, Inc.",11160195116,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf,NYSE,USA,TRUE,,
RE,"Everest Re Group, Ltd.",10440000000,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/re,NYSE,USA,TRUE,,
UNM,Unum Group,10354064099,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/unm,NYSE,USA,TRUE,,
AJG,Arthur J. Gallagher & Co.,10207166040,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg,NYSE,USA,TRUE,,
ETFC,E*TRADE Financial Corporation,10090144564,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/etfc,nasdaq,USA,TRUE,,
CBOE,"CBOE Holdings, Inc.",10041269283,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cboe,nasdaq,USA,TRUE,,
AMG,"Affiliated Managers Group, Inc.",9189978978,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amg,NYSE,USA,TRUE,,
TMK,Torchmark Corporation,8885972090,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk,NYSE,USA,TRUE,,
ZION,Zions Bancorporation,8579324520,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/zion,nasdaq,USA,TRUE,,
PBCT,"People&#39;s United Financial, Inc.",5953745366,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pbct,nasdaq,USA,TRUE,,
AIZ,"Assurant, Inc.",5691377232,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz,NYSE,USA,TRUE,,
NAVI,Navient Corporation,4540832841,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/navi,nasdaq,USA,TRUE,,
JNJ,Johnson & Johnson,3.67E+11,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnj,NYSE,USA,TRUE,,TRUE
PFE,"Pfizer, Inc.",2.03E+11,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfe,NYSE,USA,TRUE,,TRUE
MRK,"Merck & Company, Inc.",1.80E+11,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk,NYSE,USA,TRUE,,TRUE
UNH,UnitedHealth Group Incorporated,1.78E+11,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh,NYSE,USA,TRUE,,TRUE
OKS,"ONEOK Partners, L.P.",14194130681,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/oks,NYSE,USA,,,
AMGN,Amgen Inc.,1.28E+11,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn,nasdaq,USA,TRUE,TRUE,
LSXMK,Liberty Media Corporation,14145551624,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmk,nasdaq,USA,,,
AGR,"Avangrid, Inc.",14121375906,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/agr,NYSE,USA,,,
MMM,3M Company,1.27E+11,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmm,NYSE,USA,TRUE,,TRUE
MDT,Medtronic plc,1.22E+11,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt,NYSE,USA,TRUE,,
ABBV,AbbVie Inc.,1.16E+11,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abbv,NYSE,USA,TRUE,,
CELG,Celgene Corporation,1.05E+11,1987,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/celg,nasdaq,USA,TRUE,TRUE,
BMY,Bristol-Myers Squibb Company,93771969349,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmy,NYSE,USA,TRUE,,
GILD,"Gilead Sciences, Inc.",93091331074,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/gild,nasdaq,USA,TRUE,TRUE,
LLY,Eli Lilly and Company,92993603260,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lly,NYSE,USA,TRUE,,
ABT,Abbott Laboratories,84872156161,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abt,NYSE,USA,TRUE,,
ANTX,"Anthem, Inc.",13861428645,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antx,NYSE,USA,,,
WBA,"Walgreens Boots Alliance, Inc.",83806122812,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba,nasdaq,USA,TRUE,TRUE,
AGN,Allergan plc.,83600661691,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agn,NYSE,USA,TRUE,,
CVS,CVS Health Corporation,81625887288,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs,NYSE,USA,TRUE,,
BIIB,Biogen Inc.,59351954951,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/biib,nasdaq,USA,TRUE,TRUE,
REGN,"Regeneron Pharmaceuticals, Inc.",54836387573,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn,nasdaq,USA,TRUE,TRUE,
SYK,Stryker Corporation,52293465067,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk,NYSE,USA,TRUE,,
AET,Aetna Inc.,50149723000,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aet,NYSE,USA,TRUE,,
SEP,"Spectra Energy Partners, LP",13600374340,2007,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sep,NYSE,USA,,,
SHPG,Shire plc,13581254001,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg,Nasdaq,USA,,TRUE,
ANTM,"Anthem, Inc.",49857155412,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/antm,NYSE,USA,TRUE,,
BDX,"Becton, Dickinson and Company",44269726746,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx,NYSE,USA,TRUE,,
MKL,Markel Corporation,13413805675,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl,NYSE,USA,,,
CI,Cigna Corporation,43077019793,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ci,NYSE,USA,TRUE,,
ESRX,Express Scripts Holding Company,38887889040,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx,nasdaq,USA,TRUE,TRUE,
BSX,Boston Scientific Corporation,37959816039,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bsx,NYSE,USA,TRUE,,
MCK,McKesson Corporation,35442188599,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck,NYSE,USA,TRUE,,
ISRG,"Intuitive Surgical, Inc.",34646527156,2000,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/isrg,nasdaq,USA,TRUE,TRUE,
FLT,"FleetCor Technologies, Inc.",13237160766,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/flt,NYSE,USA,,,
HUM,Humana Inc.,33877928644,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/hum,NYSE,USA,TRUE,,
VRTX,Vertex Pharmaceuticals Incorporated,33228266207,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx,nasdaq,USA,TRUE,TRUE,
CE,Celanese Corporation,13219963292,2005,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ce,NYSE,USA,,,
CNA,CNA Financial Corporation,13074790211,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cna,NYSE,USA,,,
BAX,Baxter International Inc.,33152942572,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,NYSE,USA,TRUE,,
MXIM,"Maxim Integrated Products, Inc.",12934896000,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim,nasdaq,USA,,TRUE,
HCA,"HCA Healthcare, Inc.",31781276452,2011,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/hca,NYSE,USA,TRUE,,
NLY,Annaly Capital Management Inc,12900336934,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nly,NYSE,USA,,,
ZTS,Zoetis Inc.,30782779122,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zts,NYSE,USA,TRUE,,
NCLH,Norwegian Cruise Line Holdings Ltd.,12605732078,2013,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nclh,nasdaq,USA,,TRUE,
PANW,"Palo Alto Networks, Inc.",12589975889,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/panw,NYSE,USA,,,
ALXN,"Alexion Pharmaceuticals, Inc.",28089777839,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alxn,nasdaq,USA,TRUE,TRUE,
INCY,Incyte Corporation,27576969660,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/incy,nasdaq,USA,TRUE,TRUE,
ZBH,"Zimmer Biomet Holdings, Inc.",26024178254,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/zbh,NYSE,USA,TRUE,,
CAH,"Cardinal Health, Inc.",25103186646,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/cah,NYSE,USA,TRUE,,
VOD,Vodafone Group Plc,12532063561,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vod,Nasdaq,USA,,TRUE,
EW,Edwards Lifesciences Corporation,24823867178,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ew,NYSE,USA,TRUE,,
BCR,"C.R. Bard, Inc.",22898844819,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bcr,NYSE,USA,TRUE,,
MPLX,MPLX LP,12388751436,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mplx,NYSE,USA,,,
ABC,AmerisourceBergen Corporation (Holding Co),20960003671,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/abc,NYSE,USA,TRUE,,
MYL,Mylan N.V.,20919364229,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myl,Nasdaq,USA,TRUE,TRUE,
LH,Laboratory Corporation of America Holdings,15580290000,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/lh,NYSE,USA,TRUE,,
DGX,Quest Diagnostics Incorporated,15057648586,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/dgx,NYSE,USA,TRUE,,
VNTV,"Vantiv, Inc.",12289537384,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv,NYSE,USA,,,
XRAY,DENTSPLY SIRONA Inc.,14686760206,1987,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xray,nasdaq,USA,TRUE,TRUE,
HSIC,"Henry Schein, Inc.",14672776922,1995,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/hsic,nasdaq,USA,TRUE,TRUE,
IDXX,"IDEXX Laboratories, Inc.",14625849162,1991,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/idxx,nasdaq,USA,TRUE,TRUE,
CNC,Centene Corporation,14187068842,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/cnc,NYSE,USA,TRUE,,
HOLX,"Hologic, Inc.",12919701865,1990,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/holx,nasdaq,USA,TRUE,TRUE,
DVA,DaVita Inc.,12541970000,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dva,NYSE,USA,TRUE,,
ALGN,"Align Technology, Inc.",12183854338,2001,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/algn,nasdaq,USA,TRUE,,
COO,"Cooper Companies, Inc. (The)",12055898293,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/coo,NYSE,USA,TRUE,,
UHS,"Universal Health Services, Inc.",11204428393,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/uhs,NYSE,USA,TRUE,,
PRGO,Perrigo Company,10878118799,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prgo,NYSE,USA,TRUE,,
VAR,"Varian Medical Systems, Inc.",9576394684,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var,NYSE,USA,TRUE,,
EVHC,Envision Healthcare Corporation,7310000000,2016,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/evhc,NYSE,USA,TRUE,,
PDCO,"Patterson Companies, Inc.",4643976540,1992,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/pdco,nasdaq,USA,TRUE,,
MELI,"MercadoLibre, Inc.",11834173552,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli,Nasdaq,USA,,TRUE,
MNK,Mallinckrodt plc,4590000000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk,NYSE,USA,TRUE,,
V,Visa Inc.,2.20E+11,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v,NYSE,USA,TRUE,,TRUE
MA,Mastercard Incorporated,1.37E+11,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma,NYSE,USA,TRUE,,
CLR,"Continental Resources, Inc.",11578393242,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/clr,NYSE,USA,,,
PCLN,The Priceline Group Inc. ,92207918364,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln,nasdaq,USA,TRUE,TRUE,
LNG,"Cheniere Energy, Inc.",11480165630,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/lng,AMEX,USA,,,
ACN,Accenture plc,78150000000,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/acn,NYSE,USA,TRUE,,
PYPL,"PayPal Holdings, Inc.",64555630661,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pypl,nasdaq,USA,TRUE,TRUE,
QVCB,Liberty Interactive Corporation,11241379657,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb,nasdaq,USA,,,
EBAY,eBay Inc.,37979241332,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ebay,nasdaq,USA,TRUE,TRUE,
FIS,"Fidelity National Information Services, Inc.",28066430903,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/fis,NYSE,USA,TRUE,,
ADS,Alliance Data Systems Corporation,14526411854,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ads,NYSE,USA,TRUE,,
NLSN,Nielsen N.V.,13850000000,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn,NYSE,USA,TRUE,,
GPN,Global Payments Inc.,13761698057,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/gpn,NYSE,USA,TRUE,,
TSS,"Total System Services, Inc.",10808150144,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss,NYSE,USA,TRUE,,
QVCA,Liberty Interactive Corporation,11110613508,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca,nasdaq,USA,,TRUE,
WU,Western Union Company (The),8958541943,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wu,NYSE,USA,TRUE,,
RMD,ResMed Inc.,11017936989,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd,NYSE,USA,,,
AKAM,"Akamai Technologies, Inc.",8794068841,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/akam,nasdaq,USA,TRUE,TRUE,
XRX,Xerox Corporation,1850000000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/xrx,NYSE,,TRUE,,
T,AT&T Inc.,2.35E+11,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t,NYSE,USA,TRUE,,
VZ,Verizon Communications Inc.,1.87E+11,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz,NYSE,USA,TRUE,,TRUE
NEE,"NextEra Energy, Inc.",67523102615,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee,NYSE,USA,TRUE,,
DUK,Duke Energy Corporation,60679901878,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/duk,NYSE,USA,TRUE,,
SO,Southern Company (The),49829399028,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/so,NYSE,USA,TRUE,,
D,"Dominion Energy, Inc.",49469729552,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/d,NYSE,USA,TRUE,,
KMI,"Kinder Morgan, Inc.",42148512436,2011,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/kmi,NYSE,USA,TRUE,,
APO,"Apollo Global Management, LLC",10661402153,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/apo,NYSE,USA,,,
AEP,"American Electric Power Company, Inc.",35339346543,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aep,NYSE,USA,TRUE,,
PCG,Pacific Gas & Electric Co.,34809384237,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/pcg,NYSE,USA,TRUE,,
EXC,Exelon Corporation,34460056719,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/exc,NYSE,USA,TRUE,,
DPZ,Domino&#39;s Pizza Inc,10526105111,2004,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/dpz,NYSE,USA,,,
CQP,"Cheniere Energy Partners, LP",10513157195,2007,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/cqp,AMEX,USA,,,
WM,"Waste Management, Inc.",32464968009,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wm,NYSE,USA,TRUE,,
PKG,Packaging Corporation of America,10464320836,2000,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/pkg,NYSE,USA,,,
BG,Bunge Limited,10455225555,2001,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bg,NYSE,USA,,,
SRE,Sempra Energy,28604813996,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre,NYSE,USA,TRUE,,
PPL,PPL Corporation,26841937028,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ppl,NYSE,USA,TRUE,,
EIX,Edison International,26218027747,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eix,NYSE,USA,TRUE,,
DISCB,"Discovery Communications, Inc.",10248863308,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/discb,nasdaq,USA,,,
ED,Consolidated Edison Inc,25664126880,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ed,NYSE,USA,TRUE,,
CDW,CDW Corporation,10155780899,2013,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/cdw,nasdaq,USA,,,
XEL,Xcel Energy Inc.,24057805302,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/xel,NYSE,USA,TRUE,,
WMB,"Williams Companies, Inc. (The)",23937179681,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wmb,NYSE,USA,TRUE,,
PEG,Public Service Enterprise Group Incorporated,22349726489,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/peg,NYSE,USA,TRUE,,
LVLT,"Level 3 Communications, Inc.",21744677993,2011,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lvlt,NYSE,USA,TRUE,,
RSG,"Republic Services, Inc.",21657513510,1998,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg,NYSE,USA,TRUE,,
WEC,"WEC Energy Group, Inc.",20086617480,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec,NYSE,USA,TRUE,,
ES,Eversource Energy,19856064729,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/es,NYSE,USA,TRUE,,
DTE,DTE Energy Company,19624984186,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dte,NYSE,USA,TRUE,,
DRE,Duke Realty Corporation,9974389232,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dre,NYSE,USA,,,
AWK,American Water Works,14470901342,2008,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/awk,NYSE,USA,TRUE,,
ETR,Entergy Corporation,14315994604,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/etr,NYSE,USA,TRUE,,
AEE,Ameren Corporation,13691881651,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/aee,NYSE,USA,TRUE,,
CTL,"CenturyLink, Inc.",13473336147,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctl,NYSE,USA,TRUE,,
AOS,Smith (A.O.) Corporation,9819746862,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos,NYSE,USA,,,
FE,FirstEnergy Corporation,13352137021,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/fe,NYSE,USA,TRUE,,
CMS,CMS Energy Corporation,13338364132,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/cms,NYSE,USA,TRUE,,
CNP,"CenterPoint Energy, Inc.",12230778810,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cnp,NYSE,USA,TRUE,,
OKE,"ONEOK, Inc.",10662757364,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/oke,NYSE,USA,TRUE,,
SCG,Scana Corporation,9958450777,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg,NYSE,USA,TRUE,,
LEA,Lear Corporation,9630584899,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/lea,NYSE,USA,,,
PNW,Pinnacle West Capital Corporation,9839629661,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pnw,NYSE,USA,TRUE,,
CDNS,"Cadence Design Systems, Inc.",9590314300,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cdns,nasdaq,USA,,,
LNT,Alliant Energy Corporation,9497952460,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/lnt,NYSE,USA,TRUE,,
ALLY,Ally Financial Inc.,9532860714,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ally,NYSE,USA,,,
IBB,iShares Nasdaq Biotechnology Index Fund,9527656000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibb,nasdaq,USA,,,
NI,"NiSource, Inc",8448836037,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni,NYSE,USA,TRUE,,
NRG,"NRG Energy, Inc.",5575690378,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg,NYSE,USA,TRUE,,
AAPL,Apple Inc.,7.60E+11,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl,nasdaq,USA,TRUE,TRUE,TRUE
GOOGL,Alphabet Inc.,6.72E+11,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/googl,nasdaq,USA,TRUE,TRUE,
MSCI,MSCI Inc,9427315670,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/msci,NYSE,USA,,,
TFX,Teleflex Incorporated,9332265124,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx,NYSE,USA,,,
Z,"Zillow Group, Inc.",9259013096,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/z,nasdaq,USA,,,
TRMB,Trimble Inc.,9233272062,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb,nasdaq,USA,,,
GOOG,Alphabet Inc.,6.59E+11,2004,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/goog,nasdaq,USA,TRUE,TRUE,
ZG,"Zillow Group, Inc.",9214852462,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/zg,nasdaq,USA,,,
MSFT,Microsoft Corporation,5.45E+11,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/msft,nasdaq,USA,TRUE,TRUE,TRUE
FB,"Facebook, Inc.",4.45E+11,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb,nasdaq,USA,TRUE,TRUE,
AGNCB,AGNC Investment Corp.,9177462699,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncb,nasdaq,USA,,,
NVR,"NVR, Inc.",9160019165,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr,NYSE,USA,,,
WGP,"Western Gas Equity Partners, LP",9127132083,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wgp,NYSE,USA,,,
CDK,"CDK Global, Inc.",9126882708,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cdk,nasdaq,USA,,,
ROL,"Rollins, Inc.",9121495514,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol,NYSE,USA,,,
ORCL,Oracle Corporation,2.09E+11,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/orcl,NYSE,USA,TRUE,,
SIVB,SVB Financial Group,9090072988,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb,nasdaq,USA,,,
CSCO,"Cisco Systems, Inc.",1.61E+11,1990,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/csco,nasdaq,USA,TRUE,TRUE,TRUE
